STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2008,,32054,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2009,,31269,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2011,,31863,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2012,,33376,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2013,,33562,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2014,,32520,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2015,,32789,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2016,,33005,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2017,,33196,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2018,,34453,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2019,,34590,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2020,,34735,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2021,,34805,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2022,,33698,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,SM,San Marino,2023,,33812,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2006,,68860539,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2007,,69729967,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2008,,70586256,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2009,,71517100,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2010,,72561312,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2011,,73722988,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2012,,74724269,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2013,,75627384,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2014,,76667864,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2015,,77695904,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2016,,78741053,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2017,,79814871,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2018,,80810525,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2019,,82003882,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2020,,83154997,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2021,,83614362,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2022,,84680273,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2023,,85279553,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2024,,85372377,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,TR,Türkiye,2025,,85664944,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2006,,46749170,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2007,,46465691,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2008,,46192309,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2009,,45963359,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2010,,45782592,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2011,,45598179,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2012,,45453282,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2013,,45372692,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2014,,45245894,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2015,,42759661,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2016,,42590879,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2017,,42414905,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2018,,42216766,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2019,,41983564,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2020,,41732779,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UA,Ukraine,2022,,40997698,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2006,,60620361,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2007,,61073279,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2008,,61571647,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2009,,62042343,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2010,,62510197,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2011,,63022532,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2012,,63495088,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2013,,63905342,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2014,,64351203,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2015,,64853393,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2016,,65379044,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2017,,65844142,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2018,,66273576,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2019,,66647112,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,UK,United Kingdom,2020,,67025542,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2006,,2100000,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2007,,2126708,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2008,,2153139,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2009,,2180686,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2010,,2208107,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2011,,1794180,,b,break in time series,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2012,,1780021,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2013,,1815606,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2014,,1820631,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2015,,1804944,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2016,,1771604,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2017,,1783531,,e,estimated,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2018,,1798506,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2019,,1795666,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2020,,1782115,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2021,,1798186,,,,,
dataflow,ESTAT:DEMO_GIND(1.0),Population change - Demographic balance and crude rates at national level,A,Annual,JAN,Population on 1 January - total,XK,Kosovo*,2022,,1773971,,,,,
